Trip ID,Pickup Date,Pickup Hours,Vehicle,Payment_type,No. of Passengers,Trip Distance,Booking Value,Location,Total Bookings
86459,2024-06-24 00:00:00,1899-12-30 17:07:37,UberX,Cash,1,6.13,$19,TriBeCa/Civic Center,1.00
89867,2024-06-25 00:00:00,1899-12-30 12:13:21,Uber Comfort,Uber Pay,1,6.13,$24.06,Lenox Hill East,1.00
91133,2024-06-25 00:00:00,1899-12-30 15:41:14,Uber Comfort,Uber Pay,1,6.13,$28.5,Central Harlem North,1.00
106118,2024-06-28 00:00:00,1899-12-30 23:33:27,Uber Green,Uber Pay,1,6.13,$21.5,Times Sq/Theatre District,1.00
106525,2024-06-29 00:00:00,1899-12-30 07:10:21,Uber Comfort,Cash,1,6.13,$26,Gramercy,1.00
114488,2024-06-30 00:00:00,1899-12-30 15:09:17,Uber Comfort,Cash,1,6.13,$19,LaGuardia Airport,1.00
376,2024-06-01 00:00:00,1899-12-30 07:32:13,UberX,Uber Pay,1,6.12,$25.26,East Harlem South,1.00
629,2024-06-01 00:00:00,1899-12-30 08:57:55,UberX,Uber Pay,1,6.12,$24.58,Upper West Side North,1.00
2594,2024-06-01 00:00:00,1899-12-30 18:44:58,UberX,Cash,2,6.12,$19.5,Yorkville West,1.00
5167,2024-06-02 00:00:00,1899-12-30 16:10:10,Uber Black,Uber Pay,2,6.12,$24.86,Upper East Side North,1.00
7881,2024-06-03 00:00:00,1899-12-30 14:17:42,UberX,Uber Pay,1,6.12,$27.06,Clinton East,1.00
19128,2024-06-07 00:00:00,1899-12-30 13:46:25,UberXL,Cash,1,6.12,$19.5,Lower East Side,1.00
21925,2024-06-08 00:00:00,1899-12-30 13:12:43,Uber Comfort,Uber Pay,2,6.12,$27.54,Washington Heights South,1.00
29209,2024-06-10 00:00:00,1899-12-30 11:59:45,Uber Black,Uber Pay,1,6.12,$25.81,Murray Hill,1.00
36055,2024-06-12 00:00:00,1899-12-30 07:46:59,Uber Comfort,Uber Pay,1,6.12,$26.48,Yorkville East,1.00
39532,2024-06-13 00:00:00,1899-12-30 06:47:38,Uber Black,Uber Pay,1,6.12,$19.5,Lenox Hill East,1.00
42840,2024-06-14 00:00:00,1899-12-30 10:30:01,Uber Green,Uber Pay,2,6.12,$24.06,Kips Bay,1.00
43784,2024-06-14 00:00:00,1899-12-30 16:55:40,Uber Black,Uber Pay,6,6.12,$24.16,LaGuardia Airport,1.00
50522,2024-06-16 00:00:00,1899-12-30 13:35:22,UberX,Cash,1,6.12,$25.5,Midtown Center,1.00
56568,2024-06-17 00:00:00,1899-12-30 19:07:39,UberXL,Uber Pay,1,6.12,$24.86,World Trade Center,1.00
58145,2024-06-18 00:00:00,1899-12-30 09:50:26,Uber Comfort,Cash,2,6.12,$19,Lenox Hill East,1.00
62498,2024-06-19 00:00:00,1899-12-30 10:31:14,UberXL,Cash,1,6.12,$21,Gramercy,1.00
64612,2024-06-19 00:00:00,1899-12-30 17:12:55,UberXL,Uber Pay,1,6.12,$24.2,Midtown East,1.00
70735,2024-06-21 00:00:00,1899-12-30 14:40:40,Uber Comfort,Cash,1,6.12,$21,Soundview/Castle Hill,1.00
77867,2024-06-23 00:00:00,1899-12-30 08:50:11,UberXL,Uber Pay,1,6.12,$24.66,Lenox Hill West,1.00
79235,2024-06-23 00:00:00,1899-12-30 12:52:00,UberX,Uber Pay,1,6.12,$20.25,NV,1.00
86614,2024-06-24 00:00:00,1899-12-30 18:35:34,Uber Comfort,Uber Pay,1,6.12,$22,Lenox Hill West,1.00
87728,2024-06-24 00:00:00,1899-12-30 23:16:15,Uber Green,Uber Pay,1,6.12,$22.5,East Village,1.00
87878,2024-06-25 00:00:00,1899-12-30 01:12:22,UberX,Cash,1,6.12,$20.5,Lenox Hill West,1.00
91490,2024-06-25 00:00:00,1899-12-30 16:08:24,Uber Green,Cash,2,6.12,$19,Manhattanville,1.00
98983,2024-06-26 00:00:00,1899-12-30 23:02:11,Uber Comfort,Cash,1,6.12,$20.5,Kips Bay,1.00
104751,2024-06-28 00:00:00,1899-12-30 16:21:39,UberX,Uber Pay,1,6.12,$25.26,Sunnyside,1.00
106095,2024-06-28 00:00:00,1899-12-30 23:33:32,UberX,Cash,1,6.12,$20,West Village,1.00
106279,2024-06-29 00:00:00,1899-12-30 02:51:25,Uber Green,Uber Pay,1,6.12,$26,Penn Station/Madison Sq West,1.00
108058,2024-06-29 00:00:00,1899-12-30 12:23:29,Uber Comfort,Cash,1,6.12,$18.5,Lincoln Square West,1.00
6143,2024-06-02 00:00:00,1899-12-30 22:19:37,Uber Comfort,Cash,1,6.11,$22,Lenox Hill East,1.00
10745,2024-06-04 00:00:00,1899-12-30 14:31:23,UberX,Cash,2,6.11,$18.5,Financial District South,1.00
16937,2024-06-06 00:00:00,1899-12-30 14:21:26,UberX,Uber Pay,3,6.11,$24.66,West Village,1.00
19080,2024-06-07 00:00:00,1899-12-30 13:35:44,UberX,Uber Pay,1,6.11,$27.64,Upper West Side South,1.00
34347,2024-06-11 00:00:00,1899-12-30 17:11:20,UberXL,Cash,1,6.11,$18.5,TriBeCa/Civic Center,1.00
43941,2024-06-14 00:00:00,1899-12-30 17:39:56,UberX,Uber Pay,1,6.11,$23.32,Kips Bay,1.00
46214,2024-06-15 00:00:00,1899-12-30 12:28:15,Uber Green,Uber Pay,1,6.11,$29.48,Upper East Side South,1.00
47371,2024-06-15 00:00:00,1899-12-30 16:15:38,UberX,Uber Pay,1,6.11,$36.86,Union Sq,1.00
49358,2024-06-16 00:00:00,1899-12-30 08:44:26,Uber Comfort,Uber Pay,1,6.11,$22,Union Sq,1.00
55240,2024-06-17 00:00:00,1899-12-30 15:41:04,UberXL,Cash,1,6.11,$24.5,Midtown Center,1.00
57524,2024-06-18 00:00:00,1899-12-30 08:38:58,Uber Comfort,Uber Pay,2,6.11,$24.06,Upper West Side South,1.00
59017,2024-06-18 00:00:00,1899-12-30 13:51:35,Uber Comfort,Cash,2,6.11,$22.5,Bloomingdale,1.00
60050,2024-06-18 00:00:00,1899-12-30 16:11:56,UberXL,Uber Pay,1,6.11,$26.7,Lenox Hill East,1.00
60595,2024-06-18 00:00:00,1899-12-30 18:42:26,UberX,Uber Pay,1,6.11,$22.5,Financial District North,1.00
67427,2024-06-20 00:00:00,1899-12-30 13:16:33,UberX,Cash,3,6.11,$20,Flatiron,1.00
70462,2024-06-21 00:00:00,1899-12-30 13:14:54,Uber Black,Cash,6,6.11,$21.5,Manhattan Valley,1.00
72972,2024-06-22 00:00:00,1899-12-30 08:16:40,Uber Comfort,Uber Pay,2,6.11,$21,Kips Bay,1.00
78045,2024-06-23 00:00:00,1899-12-30 09:30:29,Uber Black,Uber Pay,1,6.11,$24.66,Bloomingdale,1.00
88401,2024-06-25 00:00:00,1899-12-30 08:11:14,Uber Green,Uber Pay,1,6.11,$21,Lincoln Square West,1.00
90350,2024-06-25 00:00:00,1899-12-30 14:20:15,Uber Black,Uber Pay,1,6.11,$30.06,Morningside Heights,1.00
96342,2024-06-26 00:00:00,1899-12-30 15:21:00,Uber Black,Uber Pay,1,6.11,$28,East Village,1.00
112039,2024-06-30 00:00:00,1899-12-30 08:57:29,UberXL,Uber Pay,6,6.11,$27.6,Hamilton Heights,1.00
1543,2024-06-01 00:00:00,1899-12-30 13:26:06,Uber Green,Cash,6,6.1,$19.5,Midtown South,1.00
2217,2024-06-01 00:00:00,1899-12-30 17:27:52,Uber Comfort,Cash,1,6.1,$20.5,East Harlem North,1.00
2684,2024-06-01 00:00:00,1899-12-30 19:59:01,UberX,Cash,3,6.1,$20,Central Harlem,1.00
3542,2024-06-02 00:00:00,1899-12-30 08:33:17,UberXL,Cash,1,6.1,$22.5,Lincoln Square East,1.00
4581,2024-06-02 00:00:00,1899-12-30 13:49:23,UberXL,Uber Pay,1,6.1,$27.05,Upper West Side South,1.00
4847,2024-06-02 00:00:00,1899-12-30 14:38:07,Uber Green,Cash,1,6.1,$21.5,Manhattan Valley,1.00
6424,2024-06-03 00:00:00,1899-12-30 07:32:17,UberX,Uber Pay,1,6.1,$24.05,Lenox Hill East,1.00
7996,2024-06-03 00:00:00,1899-12-30 15:07:31,UberXL,Uber Pay,1,6.1,$26.45,East Harlem South,1.00
8894,2024-06-03 00:00:00,1899-12-30 19:43:28,UberX,Uber Pay,1,6.1,$25.45,UN/Turtle Bay South,1.00
11221,2024-06-04 00:00:00,1899-12-30 16:36:41,UberXL,Uber Pay,1,6.1,$23,Upper East Side South,1.00
12231,2024-06-04 00:00:00,1899-12-30 20:46:50,UberX,Cash,1,6.1,$21.5,Midtown East,1.00
12443,2024-06-05 00:00:00,1899-12-30 04:50:33,UberXL,Cash,1,6.1,$18,Lenox Hill West,1.00
12789,2024-06-05 00:00:00,1899-12-30 08:28:24,UberX,Cash,1,6.1,$25.5,Upper West Side North,1.00
13238,2024-06-05 00:00:00,1899-12-30 10:28:36,UberXL,Cash,1,6.1,$21,Upper West Side North,1.00
13665,2024-06-05 00:00:00,1899-12-30 12:24:42,UberX,Uber Pay,1,6.1,$25.22,Union Sq,1.00
14770,2024-06-05 00:00:00,1899-12-30 17:36:46,UberX,Uber Pay,1,6.1,$27.85,Lincoln Square East,1.00
15076,2024-06-05 00:00:00,1899-12-30 18:35:15,Uber Green,Cash,3,6.1,$19,UN/Turtle Bay South,1.00
15753,2024-06-05 00:00:00,1899-12-30 23:32:06,Uber Green,Cash,1,6.1,$25,Lincoln Square East,1.00
16861,2024-06-06 00:00:00,1899-12-30 14:00:27,Uber Comfort,Uber Pay,2,6.1,$26.45,Manhattan Valley,1.00
18030,2024-06-06 00:00:00,1899-12-30 20:47:21,Uber Comfort,Cash,1,6.1,$19.5,Lenox Hill East,1.00
19085,2024-06-07 00:00:00,1899-12-30 13:49:27,UberXL,Uber Pay,3,6.1,$25.2,East Village,1.00
20141,2024-06-07 00:00:00,1899-12-30 20:25:48,Uber Green,Cash,1,6.1,$22,Morningside Heights,1.00
22172,2024-06-08 00:00:00,1899-12-30 14:57:21,UberX,Uber Pay,1,6.1,$24.15,LaGuardia Airport,1.00
22423,2024-06-08 00:00:00,1899-12-30 15:30:36,UberX,Uber Pay,1,6.1,$31.45,Union Sq,1.00
24167,2024-06-09 00:00:00,1899-12-30 07:49:04,UberX,Uber Pay,1,6.1,$22.5,Lenox Hill West,1.00
24273,2024-06-09 00:00:00,1899-12-30 07:13:58,UberXL,Cash,1,6.1,$19.5,East Village,1.00
25251,2024-06-09 00:00:00,1899-12-30 11:20:50,UberXL,Uber Pay,1,6.1,$23.5,Sutton Place/Turtle Bay North,1.00
25412,2024-06-09 00:00:00,1899-12-30 12:10:35,Uber Black,Cash,1,6.1,$21,West Village,1.00
26633,2024-06-09 00:00:00,1899-12-30 17:13:56,UberXL,Uber Pay,1,6.1,$32.05,West Village,1.00
26754,2024-06-09 00:00:00,1899-12-30 17:24:09,Uber Green,Cash,1,6.1,$21.5,Stuy Town/Peter Cooper Village,1.00
27250,2024-06-09 00:00:00,1899-12-30 19:13:02,UberX,Cash,1,6.1,$18,Yorkville West,1.00
32080,2024-06-11 00:00:00,1899-12-30 09:14:40,UberX,Cash,1,6.1,$20.5,Upper East Side North,1.00
32160,2024-06-11 00:00:00,1899-12-30 09:09:03,Uber Black,Uber Pay,1,6.1,$25.85,Manhattanville,1.00
32594,2024-06-11 00:00:00,1899-12-30 11:31:19,UberXL,Cash,1,6.1,$21.5,East Harlem South,1.00
33149,2024-06-11 00:00:00,1899-12-30 13:27:29,Uber Green,Cash,2,6.1,$20.5,Yorkville West,1.00
34369,2024-06-11 00:00:00,1899-12-30 17:41:55,Uber Comfort,Uber Pay,1,6.1,$25,Gramercy,1.00
34932,2024-06-11 00:00:00,1899-12-30 21:33:41,UberXL,Uber Pay,1,6.1,$21.5,Central Harlem North,1.00
35248,2024-06-12 00:00:00,1899-12-30 06:37:08,Uber Comfort,Uber Pay,1,6.1,$23.5,Financial District South,1.00
35692,2024-06-12 00:00:00,1899-12-30 08:19:20,Uber Black,Uber Pay,1,6.1,$23.45,Brooklyn Heights,1.00
35769,2024-06-12 00:00:00,1899-12-30 09:33:07,UberXL,Uber Pay,2,6.1,$23.46,UN/Turtle Bay South,1.00
37002,2024-06-12 00:00:00,1899-12-30 13:43:01,Uber Comfort,Uber Pay,1,6.1,$26,Penn Station/Madison Sq West,1.00
37826,2024-06-12 00:00:00,1899-12-30 16:04:21,UberX,Uber Pay,1,6.1,$20,Upper East Side South,1.00
38014,2024-06-12 00:00:00,1899-12-30 17:56:00,Uber Comfort,Uber Pay,1,6.1,$40.25,Upper East Side North,1.00
40262,2024-06-13 00:00:00,1899-12-30 12:40:24,UberX,Cash,2,6.1,$18.5,Garment District,1.00
41582,2024-06-13 00:00:00,1899-12-30 18:25:01,Uber Comfort,Uber Pay,1,6.1,$25.86,Yorkville East,1.00
41873,2024-06-13 00:00:00,1899-12-30 20:56:44,Uber Comfort,Uber Pay,1,6.1,$23.55,Lenox Hill East,1.00
43116,2024-06-14 00:00:00,1899-12-30 12:26:35,Uber Comfort,Cash,1,6.1,$21.5,Murray Hill,1.00
44594,2024-06-14 00:00:00,1899-12-30 22:59:37,UberX,Uber Pay,1,6.1,$29,JFK Airport,1.00
45136,2024-06-15 00:00:00,1899-12-30 08:02:44,Uber Comfort,Cash,1,6.1,$21.5,Lincoln Square West,1.00
45435,2024-06-15 00:00:00,1899-12-30 09:13:23,UberX,Uber Pay,1,6.1,$23,Upper West Side North,1.00
46213,2024-06-15 00:00:00,1899-12-30 12:29:57,UberXL,Uber Pay,1,6.1,$23.7,Yorkville West,1.00
46266,2024-06-15 00:00:00,1899-12-30 12:48:28,Uber Comfort,Uber Pay,1,6.1,$21,Union Sq,1.00
46547,2024-06-15 00:00:00,1899-12-30 13:39:33,UberXL,Cash,1,6.1,$19,Lincoln Square East,1.00
47137,2024-06-15 00:00:00,1899-12-30 15:33:11,Uber Comfort,Cash,1,6.1,$22,Gramercy,1.00
47198,2024-06-15 00:00:00,1899-12-30 16:18:06,UberXL,Cash,1,6.1,$19.5,Murray Hill,1.00
47265,2024-06-15 00:00:00,1899-12-30 16:57:28,Uber Black,Uber Pay,1,6.1,$30.85,Union Sq,1.00
47563,2024-06-15 00:00:00,1899-12-30 17:32:45,UberXL,Uber Pay,2,6.1,$22,Financial District North,1.00
48430,2024-06-15 00:00:00,1899-12-30 22:54:04,UberX,Uber Pay,1,6.1,$28.35,Midtown Center,1.00
49150,2024-06-16 00:00:00,1899-12-30 08:04:32,UberX,Uber Pay,1,6.1,$21.5,Lincoln Square East,1.00
49217,2024-06-16 00:00:00,1899-12-30 09:53:30,UberX,Cash,1,6.1,$22,Garment District,1.00
50609,2024-06-16 00:00:00,1899-12-30 14:44:37,Uber Green,Uber Pay,1,6.1,$22.7,Upper West Side South,1.00
51107,2024-06-16 00:00:00,1899-12-30 15:37:24,Uber Comfort,Cash,1,6.1,$26,East Harlem North,1.00
51149,2024-06-16 00:00:00,1899-12-30 15:51:44,Uber Green,Cash,6,6.1,$24,East Harlem South,1.00
51175,2024-06-16 00:00:00,1899-12-30 15:13:40,Uber Green,Uber Pay,1,6.1,$31,Flatiron,1.00
52796,2024-06-17 00:00:00,1899-12-30 03:23:21,Uber Green,Uber Pay,1,6.1,$19.5,Morningside Heights,1.00
53817,2024-06-17 00:00:00,1899-12-30 10:09:02,Uber Comfort,Cash,1,6.1,$19.5,Lenox Hill East,1.00
54081,2024-06-17 00:00:00,1899-12-30 11:19:59,UberXL,Uber Pay,1,6.1,$27.65,Upper West Side South,1.00
54943,2024-06-17 00:00:00,1899-12-30 14:37:46,UberX,Uber Pay,2,6.1,$28.33,Lenox Hill East,1.00
55258,2024-06-17 00:00:00,1899-12-30 15:01:19,Uber Green,Uber Pay,1,6.1,$25.8,Upper West Side South,1.00
56743,2024-06-17 00:00:00,1899-12-30 20:24:13,Uber Green,Uber Pay,1,6.1,$25.84,Central Harlem North,1.00
57730,2024-06-18 00:00:00,1899-12-30 08:03:38,Uber Green,Uber Pay,1,6.1,$21.5,Lincoln Square East,1.00
58027,2024-06-18 00:00:00,1899-12-30 10:25:01,Uber Green,Uber Pay,1,6.1,$31.5,Union Sq,1.00
58817,2024-06-18 00:00:00,1899-12-30 12:42:34,UberX,Cash,2,6.1,$22,Midtown Center,1.00
59215,2024-06-18 00:00:00,1899-12-30 14:12:52,UberX,Uber Pay,1,6.1,$28.3,Lenox Hill West,1.00
59473,2024-06-18 00:00:00,1899-12-30 14:47:57,Uber Black,Cash,2,6.1,$24.5,Canarsie,1.00
60345,2024-06-18 00:00:00,1899-12-30 17:54:14,UberX,Cash,1,6.1,$21,Upper East Side South,1.00
61531,2024-06-19 00:00:00,1899-12-30 02:41:50,UberXL,Uber Pay,1,6.1,$25.95,Greenwich Village North,1.00
61883,2024-06-19 00:00:00,1899-12-30 07:01:19,Uber Black,Cash,1,6.1,$21,Midtown East,1.00
63280,2024-06-19 00:00:00,1899-12-30 13:25:58,UberX,Cash,1,6.1,$20.5,Lenox Hill West,1.00
63309,2024-06-19 00:00:00,1899-12-30 13:47:49,UberX,Uber Pay,2,6.1,$32.45,Upper West Side North,1.00
65364,2024-06-19 00:00:00,1899-12-30 19:28:54,Uber Green,Uber Pay,1,6.1,$26.66,Yorkville West,1.00
66360,2024-06-20 00:00:00,1899-12-30 01:35:38,UberX,Cash,1,6.1,$19.5,East Harlem North,1.00
66455,2024-06-20 00:00:00,1899-12-30 06:14:28,UberX,Cash,1,6.1,$19,East Chelsea,1.00
66460,2024-06-20 00:00:00,1899-12-30 06:52:38,Uber Comfort,Uber Pay,1,6.1,$24.06,Flatiron,1.00
67290,2024-06-20 00:00:00,1899-12-30 12:21:01,UberX,Uber Pay,1,6.1,$24.55,Upper West Side South,1.00
68294,2024-06-20 00:00:00,1899-12-30 16:27:58,UberXL,Uber Pay,1,6.1,$25.25,Greenwich Village South,1.00
68765,2024-06-20 00:00:00,1899-12-30 19:52:31,UberX,Cash,1,6.1,$21.5,Midtown East,1.00
69153,2024-06-20 00:00:00,1899-12-30 21:01:22,Uber Comfort,Uber Pay,1,6.1,$21.5,Upper East Side North,1.00
70145,2024-06-21 00:00:00,1899-12-30 11:34:45,UberX,Uber Pay,1,6.1,$24.05,East Elmhurst,1.00
71077,2024-06-21 00:00:00,1899-12-30 16:08:05,Uber Comfort,Uber Pay,1,6.1,$24.05,Sutton Place/Turtle Bay North,1.00
71516,2024-06-21 00:00:00,1899-12-30 18:47:16,UberX,Uber Pay,1,6.1,$21.5,Lenox Hill East,1.00
71534,2024-06-21 00:00:00,1899-12-30 18:46:26,Uber Comfort,Uber Pay,1,6.1,$24.5,Upper West Side North,1.00
72179,2024-06-21 00:00:00,1899-12-30 23:32:51,UberXL,Cash,1,6.1,$18,East Harlem North,1.00
73269,2024-06-22 00:00:00,1899-12-30 10:17:54,Uber Green,Cash,2,6.1,$20,Bloomingdale,1.00
73793,2024-06-22 00:00:00,1899-12-30 11:47:41,Uber Green,Uber Pay,1,6.1,$22.7,Midtown North,1.00
75074,2024-06-22 00:00:00,1899-12-30 15:50:44,UberX,Cash,3,6.1,$24.5,Lincoln Square East,1.00
75571,2024-06-22 00:00:00,1899-12-30 16:19:57,Uber Comfort,Uber Pay,1,6.1,$24.25,UN/Turtle Bay South,1.00
76369,2024-06-22 00:00:00,1899-12-30 18:15:12,UberXL,Uber Pay,5,6.1,$24.2,East Elmhurst,1.00
77229,2024-06-23 00:00:00,1899-12-30 01:05:57,Uber Comfort,Uber Pay,1,6.1,$24.15,Gramercy,1.00
77665,2024-06-23 00:00:00,1899-12-30 07:00:30,UberX,Uber Pay,1,6.1,$24.66,Murray Hill,1.00
77695,2024-06-23 00:00:00,1899-12-30 08:38:55,UberX,Uber Pay,1,6.1,$24.5,Morningside Heights,1.00
78144,2024-06-23 00:00:00,1899-12-30 09:50:02,UberX,Cash,1,6.1,$18.5,Lenox Hill East,1.00
78817,2024-06-23 00:00:00,1899-12-30 11:28:52,UberXL,Cash,1,6.1,$22.5,Upper East Side North,1.00
79113,2024-06-23 00:00:00,1899-12-30 12:38:56,UberX,Uber Pay,1,6.1,$27.65,Lincoln Square East,1.00
79957,2024-06-23 00:00:00,1899-12-30 14:39:23,UberX,Cash,1,6.1,$24,Clinton East,1.00
79976,2024-06-23 00:00:00,1899-12-30 14:18:46,UberXL,Amazon Pay,1,6.1,$20,JFK Airport,1.00
81065,2024-06-23 00:00:00,1899-12-30 17:00:32,UberX,Cash,1,6.1,$20.5,Boerum Hill,1.00
81503,2024-06-23 00:00:00,1899-12-30 18:26:03,UberX,Cash,1,6.1,$21.5,Central Park,1.00
82813,2024-06-24 00:00:00,1899-12-30 07:57:00,Uber Green,Cash,1,6.1,$18.5,Yorkville East,1.00
83460,2024-06-24 00:00:00,1899-12-30 09:17:47,Uber Comfort,Cash,1,6.1,$18.5,LaGuardia Airport,1.00
83541,2024-06-24 00:00:00,1899-12-30 09:50:11,UberX,Uber Pay,2,6.1,$25.85,Financial District North,1.00
85802,2024-06-24 00:00:00,1899-12-30 16:30:27,UberX,Cash,1,6.1,$20,Lenox Hill East,1.00
85858,2024-06-24 00:00:00,1899-12-30 16:02:11,UberX,Uber Pay,1,6.1,$30,Kips Bay,1.00
85972,2024-06-24 00:00:00,1899-12-30 16:35:13,UberX,Uber Pay,3,6.1,$30.85,Penn Station/Madison Sq West,1.00
86595,2024-06-24 00:00:00,1899-12-30 18:28:51,UberXL,Uber Pay,1,6.1,$26.05,Midtown North,1.00
87620,2024-06-24 00:00:00,1899-12-30 22:49:39,Uber Black,Uber Pay,1,6.1,$25.36,East Village,1.00
87741,2024-06-24 00:00:00,1899-12-30 23:54:22,UberXL,Uber Pay,1,6.1,$19.5,Parkchester,1.00
90703,2024-06-25 00:00:00,1899-12-30 14:19:00,UberX,Uber Pay,1,6.1,$23.56,LaGuardia Airport,1.00
91058,2024-06-25 00:00:00,1899-12-30 15:31:12,UberX,Cash,1,6.1,$21,Long Island City/Queens Plaza,1.00
92078,2024-06-25 00:00:00,1899-12-30 18:55:35,Uber Green,Cash,1,6.1,$18.5,Yorkville West,1.00
92189,2024-06-25 00:00:00,1899-12-30 18:40:41,Uber Green,Cash,1,6.1,$21,Kips Bay,1.00
92218,2024-06-25 00:00:00,1899-12-30 18:29:22,Uber Comfort,Uber Pay,2,6.1,$30.5,Bloomingdale,1.00
92471,2024-06-25 00:00:00,1899-12-30 19:16:15,Uber Black,Uber Pay,1,6.1,$26.05,Lincoln Square East,1.00
93626,2024-06-26 00:00:00,1899-12-30 06:57:49,UberXL,Uber Pay,1,6.1,$20.5,East Harlem South,1.00
96266,2024-06-26 00:00:00,1899-12-30 15:05:28,Uber Comfort,Uber Pay,1,6.1,$27,Yorkville East,1.00
97603,2024-06-26 00:00:00,1899-12-30 18:21:12,UberX,Cash,1,6.1,$23.5,East Harlem North,1.00
97773,2024-06-26 00:00:00,1899-12-30 18:44:15,Uber Black,Uber Pay,1,6.1,$23.53,Kips Bay,1.00
98167,2024-06-26 00:00:00,1899-12-30 19:05:10,UberX,Uber Pay,1,6.1,$22,Penn Station/Madison Sq West,1.00
99283,2024-06-27 00:00:00,1899-12-30 02:13:24,UberX,Uber Pay,2,6.1,$35.45,Greenpoint,1.00
99960,2024-06-27 00:00:00,1899-12-30 11:02:58,UberX,Uber Pay,1,6.1,$25.85,Bloomingdale,1.00
101194,2024-06-27 00:00:00,1899-12-30 15:46:27,Uber Green,Uber Pay,1,6.1,$25.25,Little Italy/NoLiTa,1.00
102394,2024-06-27 00:00:00,1899-12-30 21:40:25,Uber Comfort,Cash,1,6.1,$18.5,Two Bridges/Seward Park,1.00
103050,2024-06-28 00:00:00,1899-12-30 01:59:02,Uber Black,Uber Pay,1,6.1,$25,East Chelsea,1.00
103229,2024-06-28 00:00:00,1899-12-30 07:36:35,Uber Comfort,Uber Pay,1,6.1,$22.25,Lincoln Square East,1.00
109932,2024-06-29 00:00:00,1899-12-30 17:43:33,UberX,Cash,1,6.1,$22.5,East Harlem North,1.00
110058,2024-06-29 00:00:00,1899-12-30 17:26:12,UberX,Uber Pay,1,6.1,$19.7,Washington Heights South,1.00
110771,2024-06-29 00:00:00,1899-12-30 19:34:03,UberXL,Uber Pay,3,6.1,$25.7,Sunnyside,1.00
111075,2024-06-29 00:00:00,1899-12-30 20:45:04,Uber Comfort,Cash,1,6.1,$18.5,Yorkville West,1.00
111215,2024-06-29 00:00:00,1899-12-30 21:54:13,UberXL,Uber Pay,2,6.1,$19.5,Upper East Side North,1.00
111473,2024-06-30 00:00:00,1899-12-30 00:44:32,UberXL,Cash,4,6.1,$20,Penn Station/Madison Sq West,1.00
112089,2024-06-30 00:00:00,1899-12-30 08:30:59,Uber Green,Cash,1,6.1,$24,East Harlem South,1.00
112128,2024-06-30 00:00:00,1899-12-30 08:48:53,UberXL,Cash,1,6.1,$23,Upper West Side North,1.00
112332,2024-06-30 00:00:00,1899-12-30 09:46:27,Uber Green,Uber Pay,1,6.1,$23,TriBeCa/Civic Center,1.00
113693,2024-06-30 00:00:00,1899-12-30 12:46:27,Uber Comfort,Cash,1,6.1,$19,Garment District,1.00
4024,2024-06-02 00:00:00,1899-12-30 11:49:50,Uber Black,Cash,1,6.09,$21,East Harlem South,1.00
7325,2024-06-03 00:00:00,1899-12-30 12:11:26,Uber Black,Cash,1,6.09,$19,Upper East Side North,1.00
12339,2024-06-04 00:00:00,1899-12-30 22:11:42,Uber Green,Cash,3,6.09,$21,Lenox Hill West,1.00
14851,2024-06-05 00:00:00,1899-12-30 17:02:01,UberX,Uber Pay,1,6.09,$23,Flatiron,1.00
38793,2024-06-12 00:00:00,1899-12-30 19:34:38,Uber Black,Uber Pay,1,6.09,$21.5,Gramercy,1.00
40458,2024-06-13 00:00:00,1899-12-30 13:01:55,Uber Black,Uber Pay,1,6.09,$22.86,Financial District North,1.00
50477,2024-06-16 00:00:00,1899-12-30 13:31:15,UberX,Cash,6,6.09,$20,Lenox Hill East,1.00
54254,2024-06-17 00:00:00,1899-12-30 12:05:41,Uber Comfort,Cash,1,6.09,$22,Midtown East,1.00
64958,2024-06-19 00:00:00,1899-12-30 17:03:20,UberX,Uber Pay,1,6.09,$36.26,West Chelsea/Hudson Yards,1.00
66172,2024-06-19 00:00:00,1899-12-30 23:36:28,Uber Black,Uber Pay,1,6.09,$23.66,LaGuardia Airport,1.00
66576,2024-06-20 00:00:00,1899-12-30 07:07:21,Uber Green,Uber Pay,1,6.09,$22.86,Lenox Hill East,1.00
69546,2024-06-21 00:00:00,1899-12-30 01:15:59,Uber Black,Uber Pay,1,6.09,$25.33,Hamilton Heights,1.00
75032,2024-06-22 00:00:00,1899-12-30 15:30:50,UberX,Cash,1,6.09,$31.5,East Harlem South,1.00
76243,2024-06-22 00:00:00,1899-12-30 18:17:32,UberXL,Cash,1,6.09,$23,West Village,1.00
81058,2024-06-23 00:00:00,1899-12-30 17:35:53,UberXL,Uber Pay,1,6.09,$25.46,Yorkville West,1.00
82163,2024-06-23 00:00:00,1899-12-30 21:08:37,UberX,Cash,1,6.09,$18.5,JFK Airport,1.00
87959,2024-06-25 00:00:00,1899-12-30 05:38:37,UberXL,Cash,1,6.09,$19.5,Clinton East,1.00
98974,2024-06-26 00:00:00,1899-12-30 22:44:31,Uber Black,Uber Pay,1,6.09,$23.56,Midtown East,1.00
100389,2024-06-27 00:00:00,1899-12-30 12:16:24,UberXL,Cash,1,6.09,$22.5,Midtown North,1.00
102986,2024-06-28 00:00:00,1899-12-30 01:54:19,Uber Black,Uber Pay,1,6.09,$27.16,Clinton East,1.00
103013,2024-06-28 00:00:00,1899-12-30 01:49:43,UberX,Cash,6,6.09,$17.5,Yorkville West,1.00
